age,income
27,114135
44,17994
46,104328
49,144461
24,52010
19,63507
61,20278
57,98943
18,107256
34,24518
39,147355
33,51922
49,94852
39,45144
38,51449
20,138013
31,94102
45,18535
26,101232
26,86968
51,101431
59,77503
44,28111
40,64461
21,54876
56,126324
49,109269
19,36500
32,140567
59,86312
52,27147
49,109665
34,144375
48,40568
49,54065
26,31514
32,20938
57,77843
49,109790
48,139149
48,38836
59,66113
25,28447
61,123424
55,69498
47,97895
64,109986
27,95428
37,56790
25,109300
50,107449
20,108205
24,133012
44,92046
28,120951
32,68331
25,101346
44,70119
60,49195
57,145384
31,70781
50,128170
62,95713
33,149350
37,126273
62,123848
40,77590
42,41707
31,141450
64,120555
62,79665
59,67455
27,127556
19,115070
43,33652
59,29119
51,135541
48,111629
64,141329
27,92630
29,75112
64,49035
31,49178
60,57537
39,61146
59,34895
49,42582
31,66753
19,18071
55,141506
22,22522
43,74353
47,108616
32,27963
56,92660
63,75557
44,78657
22,47283
56,110397
55,139894
35,30757
22,97348
65,82066
47,117359
31,23989
59,67171
43,121464
48,74230
42,95000
58,29954
49,145635
30,124327
30,104405
41,114852
19,54519
23,94826
55,45356
31,111096
21,44783
64,139458
33,143189
64,75684
63,74592
19,58272
20,86403
33,68934
64,57916
64,47171
23,147654
33,135999
45,89486
36,71851
47,85208
60,60952
22,97576
40,36427
25,101797
49,65284
18,61318
56,106442
65,60422
52,63187
51,27113
20,137706
18,133841
45,55278
28,67508
55,132959
34,131435
40,22852
44,32143
61,80998
19,17767
31,85016
32,89809
51,133970
24,35021
27,19905
44,144941
34,57686
34,38057
63,34160
29,115443
49,37035
45,102440
53,136860
64,37815
20,143960
44,30881
56,75371
42,138420
42,108234
26,127527
55,60747
27,88404
63,123997
26,55587
23,50689
58,87241
59,22325
26,84512
23,145044
34,103506
18,123358
19,123668
47,39055
31,43315
58,15738
21,34458
51,141877
44,18273
51,67889
47,131276
53,103329
40,36952
59,29246
42,93969
20,107222
32,130657
35,124117
40,112255
63,48880
62,56152
35,69795
23,111652
42,91292
59,26941
43,88305
19,112234
20,111713
22,95736
51,56924
31,75839
32,27082
49,102309
30,123709
63,87527
25,92024
45,70891
29,127624
62,17048
45,42448
45,133250
57,140288
62,29229
33,74328
37,94655
46,110022
63,86986
52,147440
40,106582
62,131402
39,32571
65,122281
42,87098
57,59733
19,95121
53,95674
57,144544
50,62328
20,148260
37,58918
27,16079
60,43687
18,119573
25,109811
64,60642
65,82592
40,58974
23,79039
39,111740
54,17169
47,68255
36,105103
40,31500
56,82754
49,121858
30,124604
32,50251
30,54396
50,107922
30,121379
53,45915
40,137290
36,125040
35,121585
32,102868
42,102099
47,112647
60,70200
39,109627
36,43298
59,142003
60,57846
50,26358
45,18433
31,123845
60,122522
28,91001
55,142539
58,17350
60,129285
44,95321
25,132101
40,109063
42,78454
31,116805
27,63227
65,90252
54,69159
54,20639
23,73982
29,94065
30,35572
55,82711
23,127867
41,52150
35,46955
59,146080
21,140301
20,94662
25,145122
50,74075
54,81671
36,67457
21,139164
60,25668
32,69576
38,115523
41,32393
44,137726
58,85584
38,109370
50,40609
24,41126
37,73237
32,43336
25,69143
29,137054
44,126238
38,76662
53,133291
57,33229
62,137305
29,111183
44,93245
44,76182
40,110300
48,43774
65,65289
38,85639
46,46367
29,125651
52,57183
62,78750
42,65892
43,137266
63,21646
27,116877
49,21145
55,82870
35,84217
40,20603
59,54629
35,62419
22,120948
64,119912
30,117735
55,39524
49,59638
22,40785
45,57735
54,77570
47,125529
22,133063
21,117516
43,76251
34,110977
37,42345
31,77282
62,132358
43,36615
65,122823
37,78218
20,106567
48,133322
40,132547
25,89117
41,29120
38,60122
40,40762
40,29528
58,54167
20,46474
61,130714
43,129344
56,109187
40,146709
59,132208
44,124898
54,103180
20,84511
32,80830
24,86199
55,126043
62,98538
50,98596
22,94209
34,63094
31,68933
31,96105
53,16473
24,51526
48,118694
26,108576
23,123659
27,73886
65,101503
32,123143
50,45562
56,46495
60,32583
42,44898
54,130410
51,64205
47,30303
51,46239
18,54928
22,70161
44,79005
40,89191
27,28758
35,114761
24,110517
45,54315
42,123589
53,91707
49,114761
29,97484
50,124314
28,39847
21,31262
49,81346
37,89456
23,82134
54,38570
28,127680
49,27406
55,105893
48,112039
28,77577
39,80754
32,108420
40,36645
54,63841
29,74709
50,74801
45,46131
61,20390
55,100183
34,45348
58,32511
29,144413
60,111665
20,104613
32,137734
31,139994
47,51172
33,131003
44,142848
52,105245
54,143249
65,96724
33,130736
28,136474
38,73604
53,110762
38,74282
44,121328
54,68092
20,42038
33,45718
54,55551
38,73380
64,64940
58,88306
26,109275
64,149349
62,114089
19,115927
59,50203
22,41587
34,46463
60,15646
44,49663
32,84557
23,116118
23,146748
57,17518
23,113504
24,106081
36,144081
57,106641
30,92138
22,75203
40,123871
28,20963
51,31136
48,80195
25,55939
40,149380
48,54263
41,122448
65,46574
30,99054
34,45871
55,121316
20,66480
20,77607
26,87667
49,115613
48,115106
42,43667
30,96445
58,89505
42,88190
47,92874
34,100550
50,142207
46,108110
60,149885
42,87770
57,44793
50,140666
25,58581
36,50084
49,48084
44,140529
28,24719
49,139594
22,50150
50,77728
51,58302
21,109054
31,55571
54,56509
50,130809
65,131819
18,96514
35,149067
39,72863
30,24409
20,105907
32,27905
23,104096
28,148093
22,62768
54,50560
36,89090
50,78456
27,94895
21,18816
46,105323
22,138209
56,121944
46,76770
24,71625
47,143014
62,48359
22,24992
64,27992
46,24203
29,26808
53,53872
23,136438
55,138920
49,115431
46,54170
44,60047
33,60672
29,83420
20,139169
61,116994
65,107810
57,122176
34,119294
32,108540
21,88067
19,106378
44,120289
37,92347
41,60166
42,120551
52,46783
42,65462
61,78418
29,133744
28,115250
57,92345
27,131139
27,32938
49,140375
58,88401
52,133583
26,47189
41,109547
34,61609
41,119057
29,125540
54,21118
35,142293
20,83720
40,31900
26,147429
32,118876
56,118709
56,116924
34,103081
27,42097
57,32178
25,114904
33,146776
49,139916
18,132757
64,46621
62,129912
24,88402
51,127212
18,77590
50,21825
19,101323
35,129510
60,16615
48,102570
33,66347
44,116909
37,101012
26,21868
56,128006
59,108691
47,141856
50,116168
50,55437
20,101363
43,124510
61,36095
52,21721
49,149462
47,66737
62,99851
30,96898
26,50511
61,104297
40,84165
49,138734
34,75444
55,50604
25,68874
24,16353
47,143835
60,61594
31,40430
62,144537
33,70464
48,54280
59,63512
27,21010
32,75115
24,91855
62,90202
45,89586
34,74223
42,21189
57,123576
62,148759
30,93826
49,79815
55,56625
27,105220
26,107551
28,84644
59,92498
63,26368
41,74918
45,96871
42,128384
50,95610
54,21175
46,109941
19,106877
64,125496
20,116640
42,64368
28,118790
36,131387
43,140864
60,24248
38,96478
42,62434
21,115996
45,23413
44,39322
24,109883
18,41049
39,61341
51,133770
55,92161
26,83803
50,101147
39,101079
29,131510
56,25176
22,128949
40,133185
63,48045
41,121914
44,52748
19,59114
54,73446
59,142094
40,100934
45,23577
55,139325
43,107986
52,33755
51,113476
56,19896
26,93654
25,61443
31,148852
22,142017
37,25940
52,74577
32,47693
35,83171
40,53538
60,58583
35,60124
58,103269
20,149205
26,128124
49,101467
38,124004
39,75107
27,126293
62,53044
33,18163
53,18762
39,88587
21,59005
62,59657
31,44644
19,79200
32,34405
61,76477
40,51890
53,95009
56,51505
42,27452
55,108685
28,45790
45,91243
62,27844
53,125944
53,141908
37,59252
25,20277
52,105823
54,129531
31,95880
58,24988
26,41169
26,18467
58,20501
58,86552
53,98856
57,55668
64,46280
31,52468
55,126757
64,24754
58,143327
58,37673
35,37997
29,26996
47,104343
62,121421
49,64252
55,49087
57,40747
56,140252
46,100646
64,138715
63,80894
58,99957
20,134993
27,112355
28,43188
28,91154
39,90738
52,90914
40,109712
36,129742
41,69151
25,98196
23,99703
53,17567
26,128080
37,139309
32,40511
33,32369
30,54346
34,125333
20,149896
28,17013
24,130059
22,39859
37,125271
25,29724
28,25869
58,82061
39,133701
18,35770
40,116994
43,35309
56,62403
62,64960
39,142367
48,149064
54,138601
26,69565
54,63156
18,94631
59,107184
55,75210
25,52682
47,136536
24,23410
46,125412
27,68145
38,124876
24,114410
42,35086
18,34665
29,144911
65,100652
44,99151
40,89342
26,65626
20,23180
31,97535
39,23002
35,43524
24,39101
29,29594
51,46923
24,116870
46,109495
20,23092
27,148295
21,43278
65,74477
60,64455
37,145503
44,133147
59,30355
56,56509
39,94207
59,48110
28,81355
61,42113
28,133839
49,108728
32,105691
26,17742
52,38228
57,33819
51,18024
35,72374
34,45328
37,29621
41,44706
63,132765
55,149590
29,125670
60,141430
44,90731
47,55799
62,32773
54,46211
24,118128
60,118756
47,138265
47,133196
19,110066
37,47264
20,115542
61,67563
28,122648
45,127554
65,131369
53,141015
45,21535
33,84685
31,132643
48,99935
34,63188
47,41102
19,15277
32,17338
36,17646
46,102838
56,109543
51,40550
59,72158
62,35700
40,32597
29,32449
53,140905
40,87001
49,43964
24,70580
50,19676
49,19708
20,35140
40,103446
40,119934
50,107884
25,116073
41,116156
29,146639
26,83044
35,39012
62,94485
21,17755
39,76379
54,73979
25,114371
44,58788
25,146090
56,92351
48,52123
56,33922
31,16090
57,88933
50,73504
23,63718
52,109251
53,91112
34,117231
24,86694
29,101183
45,85737
60,37308
39,131276
18,141325
63,105720
25,78217
25,57110
44,35175
28,72807
43,26877
25,55831
50,27992
43,49388
57,93017
59,106658
34,82107
23,148999
49,19393
56,60316
58,132800
47,134302
29,36306
52,128336
35,39537
48,54973
54,110427
51,137816
37,140864
65,97355
24,42125
23,91702
40,41496
38,34666
45,18936
29,71226
25,98873
64,88136
55,90393
29,30507
42,102911
52,89477
32,54155
30,45496
18,76283
58,111751
40,130279
40,22608
30,133545
22,25239
34,79302
32,37641
49,128300
58,54293
62,132751
36,21885
26,111073
45,81453
31,57485
40,42462
45,64937
63,16668
58,45520
42,135948
30,91451
58,25805
65,133759
23,91383
43,148997
28,58272
47,47576
22,111369
37,130737
59,129471
21,66545
57,148863
26,38993
34,58833
25,34089
49,127479
32,28905
65,69963
36,124804
60,100742
59,122906
44,104696
41,19846
54,45115
22,119389
37,146580
18,94571
47,149564
63,137038
40,123244
58,54452
33,54245
35,66443
42,102297
18,26503
45,38886
50,121714
65,55595
21,133935
23,33402
54,141589
54,101277
48,29039
24,149854
25,96704
64,112991
25,41676
25,75860
63,43371
46,81839
20,68276
50,54386
31,50093
26,129021
61,103293
22,68539
38,68833
54,81110
38,139256
53,138936
32,81351
45,80208
64,147306
22,73318
47,45274
51,135479
34,84706
63,53505
65,91191
63,141920
18,119145
63,20889
34,122117
44,121688
21,81425
22,90033
48,104325
44,141003
52,109184
57,137178
37,145424
25,54201
39,144157
51,68769
32,38706
53,113180
49,78165
55,27771
27,141374
59,124819
39,76184
45,94504
60,48783
18,31681
31,59117
46,73488
56,20342
62,115302
46,27120
63,118985
33,141083
53,88757
51,28416
61,114921
43,105617
52,85685
35,133259
38,45201
56,119188
58,89336
36,23229
63,126945
42,133912
29,25416
46,84763
59,29099
34,48218
34,140566
46,120563
63,128414
58,135387
42,57096
47,21055
30,42598
60,108168
40,117559
63,122659
22,68744
45,49429
19,65821
59,90745
62,71129
61,140919
63,73073
40,106146
28,95118
51,140267
18,54089
44,88990
60,134736
29,115939
40,31819
30,81117
61,101032
39,42787
35,141779
18,143810
60,140154
38,53999
55,129902
57,98115
20,51811
61,23420
64,138497
54,35096
24,121634
18,87986
37,15302
56,97969
53,24096
25,44732
33,87136
57,125634
33,97567
40,121406
62,38279
23,48832
34,79847
65,73933
37,22895
50,127762
36,121706
37,97159
18,90503
54,127085
56,45116
39,63324
63,75185
45,56498
27,77179
63,15097
46,44353
64,71686
24,135037
20,141693
56,108437
60,43482
44,74978
46,90544
25,55927
33,29099
42,56862
31,132917
57,77401
62,126148
29,64641
23,51910
45,102638
38,96974
21,142147
47,123545
61,148994
61,27610
49,106298
18,28201
55,140907
40,98137
62,79819
55,98312
42,34870
65,30468
60,15860
23,103603
31,62469
57,69718
33,81353
29,86904
51,43719
58,76908
49,17746
30,147974
50,51553
36,123228
20,29782
57,89012
36,37166
32,145810
63,87486
19,18512
27,90387
26,40261
43,98382
28,22722
57,19791
36,107867
63,117470
23,95855
21,96926
35,145048
34,46332
29,67174
39,66814
48,22834
28,111288
46,88302
35,83638
36,123662
52,121079
45,141134
33,34363
40,42065
44,135779
49,28891
52,37217
58,116429
28,88433
58,135849
29,125648
42,97413
51,62368
39,30850
50,131574
55,24212
47,137614
19,34585
20,139943
22,139263
63,46425
36,17108
24,121754
35,58739
43,17534
37,59449
38,146654
49,29402
42,113498
28,64950
26,84346
58,142474
30,28473
56,20036
27,74688
44,105805
52,82860
62,101037
40,144931
47,75405
19,135993
63,64750
46,131582
25,15411
23,48346
52,58546
19,85648
24,85639
51,137370
45,21110
56,20643
34,92148
25,137125
47,122212
55,109729
51,16979
30,17683
40,45661
54,66256
37,113725
43,65373
55,62518
35,108453
46,104834
60,122172
34,118097
34,85170
32,113757
24,63462
26,114253
47,40256
51,74017
43,74816
21,18541
27,28889
62,69224
57,95256
53,48867
53,136606
24,69325
24,47653
21,75953
24,109324
42,24631
27,18498
25,133828
49,30761
38,59997
44,63859
43,63912
31,54497
33,109553
18,95601
38,115660
32,134567
40,67829
23,149076
21,17204
63,113705
36,139155
60,22551
22,146570
56,43399
59,89519
63,39614
27,76617
56,99422
56,38781
26,66960
48,124480
64,17963
56,90366
61,64855
22,24875
31,112796
47,149253
49,77799
30,61747
51,122575
37,81298
62,30568
33,52484
46,75068
43,137010
52,69826
56,144387
18,40475
65,126462
29,146038
40,118950
27,132528
64,136845
52,43493
35,51479
21,48908
40,37628
60,95906
40,82261
24,85848
35,35458
25,142806
54,49132
40,62432
54,87571
61,125999
56,95315
34,85784
38,143030
44,66899
23,106800
57,136440
56,64662
61,107196
47,84414
46,25294
26,120197
19,138810
56,101300
54,111621
33,18835
47,63648
65,86707
38,52882
27,55233
50,139381
53,51307
39,114118
28,98228
33,124485
53,108163
47,121485
57,24637
46,74952
36,105578
63,67948
58,89243
44,65752
47,121129
59,94913
49,38360
56,81032
38,44548
65,140109
45,112445
38,73638
22,134520
58,135008
40,47176
48,78654
64,17605
37,124137
62,126286
45,113124
20,79955
50,73704
42,112688
39,106594
48,30537
35,144591
49,59988
36,97869
46,146508
25,89130
25,36710
32,40758
59,16993
44,20244
53,38322
23,135779
30,130991
46,33460
64,48823
42,142460
36,49581
44,142586
59,64774
36,77680
47,121785
64,33696
35,148282
40,98405
53,70789
47,102001
36,46463
39,106668
41,54022
27,129717
55,96240
53,145169
32,33721
50,118975
42,26456
57,69628
49,50668
28,100326
28,138308
59,119667
56,66709
31,80099
32,115597
31,37302
63,63804
29,70160
53,119917
42,15891
58,16198
45,45301
54,70709
26,120436
24,29312
33,16519
52,131313
65,73717
28,108991
33,148388
62,95527
60,53927
52,114811
63,80203
37,83931
44,43770
25,40999
50,65951
44,115986
37,96952
24,30919
34,54096
26,132460
26,19305
35,64489
26,54095
19,29081
33,44795
34,105096
50,91924
60,50254
49,68158
33,133230
63,103213
56,134488
19,64392
23,52291
48,68197
46,42511
45,108982
32,126393
55,111590
19,25450
27,30947
38,139768
18,144976
58,73573
56,94121
53,21979
40,80430
46,107627
49,51488
31,124124
32,89961
35,81446
61,78607
65,93780
36,137549
18,48159
25,95504
20,54676
28,57009
57,54688
46,71023
55,37379
52,47628
44,18212
25,85928
20,94213
49,78869
34,21497
63,117477
23,89463
36,19803
42,64520
33,56014
20,107300
44,84754
34,129027
22,54154
47,54860
49,118694
35,147911
62,16589
34,143445
28,19385
32,17255
58,107745
25,122345
22,78936
23,120413
30,75774
22,124292
50,122505
21,33444
24,50583
35,120000
27,137319
57,146169
31,105345
61,46592
62,125605
23,60951
33,109191
64,77006
48,47362
27,106055
63,78953
61,19517
23,82759
44,98318
38,44440
57,27294
59,113071
53,20338
31,91994
54,16218
23,47087
46,134040
43,76039
33,21443
51,81759
27,51032
18,149192
48,148705
33,129238
45,44032
19,117397
49,49231
63,111420
34,109543
32,51149
19,131859
65,39012
29,50005
25,135136
37,127426
59,75806
27,27361
59,117436
27,25023
65,137774
34,105749
21,25643
31,77712
58,142699
42,126690
45,39081
19,57281
43,87099
57,85769
56,91403
48,121043
60,147552
47,141964
59,51345
44,45725
57,40232
24,44528
47,149886
60,32794
42,134185
43,117407
43,71357
54,47848
62,106410
44,54671
26,131482
26,116729
58,63654
52,20731
34,37778
34,38247
49,90427
33,112612
55,19288
54,18651
34,104987
60,105815
65,114878
56,16766
63,128595
54,50056
26,42224
21,71853
56,83094
29,108534
37,95289
51,106472
55,42143
18,100092
22,110181
36,137071
65,29247
28,39108
23,28182
19,63866
20,47308
29,95588
52,34624
49,19420
22,71837
57,106442
62,39812
61,93303
61,121137
43,68648
45,88412
62,136334
37,115906
49,61561
34,143505
49,58807
65,132081
61,48073
62,47757
29,85952
58,94247
22,106925
29,54956
58,35721
59,98961
46,84007
26,21312
42,69335
26,40226
63,57201
65,75003
52,49498
27,78210
48,105092
57,94233
31,22834
30,146024
43,44505
31,141605
20,122642
57,54262
49,144225
60,53287
20,139401
26,48079
55,85059
61,48659
54,134396
56,131199
53,32758
56,130928
34,59688
33,20573
33,79766
58,62965
21,46606
35,132984
51,57888
45,143732
28,19731
27,54259
51,17903
62,79744
23,148881
37,94301
52,148834
47,55418
44,26917
28,99759
51,17784
41,77898
64,86717
57,31165
47,119989
51,108917
32,104514
29,26009
52,45392
48,83510
31,116711
62,46195
54,134784
48,66779
29,66259
53,25208
48,107987
65,119332
41,63041
44,138778
24,100172
29,35074
65,47717
54,60193
52,120485
62,89519
27,88198
59,87555
54,137929
46,56797
31,65228
34,26389
62,55497
24,55439
33,135789
64,91044
52,81266
51,81859
38,70341
51,56635
52,15969
27,148551
40,104392
32,62768
30,105525
35,131054
29,122690
34,123805
18,88166
53,59810
37,144293
59,130982
29,88509
24,120504
54,25178
49,73349
29,15767
43,98922
27,110331
32,143391
37,85297
36,86908
23,38794
52,64335
52,28327
23,42949
33,39920
42,32056
18,101375
45,106231
50,98519
47,126927
51,37075
52,138913
59,69364
42,38570
47,71598
50,75084
41,132037
59,143227
50,86151
64,20407
35,122755
51,78130
35,87442
21,26639
53,132060
32,106030
29,51907
28,78200
26,63881
26,96962
40,126508
40,28318
46,69654
19,104937
50,90572
52,81094
28,140309
46,64475
42,104094
55,100709
23,59929
22,99897
21,43794
41,81292
29,34024
61,46903
50,130293
37,18867
31,56873
35,142345
50,84575
19,22193
51,125972
49,131123
60,110201
52,85996
50,70141
19,68630
59,23462
51,29763
26,125398
46,47918
59,73932
55,42548
19,112896
22,119651
43,18739
38,55471
25,105075
30,125580
26,60855
64,30840
25,149355
58,77743
20,47477
41,20131
40,50417
59,100651
51,132596
57,105593
63,22930
65,39796
42,37968
18,15910
53,68054
46,50598
23,100466
36,60358
34,41285
22,105983
63,32593
41,139496
53,146812
40,51922
55,124171
53,133775
62,87054
33,113836
43,44936
51,99430
48,127357
58,41698
53,55098
49,89779
56,50729
37,94779
31,99107
41,92721
60,108193
62,126092
49,105541
48,110148
63,54478
59,25449
45,101327
65,118099
40,60158
25,33898
23,21187
51,55615
33,116025
38,23163
60,26251
36,134452
19,108922
55,17617
36,59449
57,96399
18,60833
29,138512
45,101660
46,82542
32,109209
52,15172
20,89263
43,32749
50,131411
46,146174
38,128684
63,117256
23,98772
37,88664
58,27467
42,29114
39,125405
37,121969
53,41018
31,113722
21,54205
53,123188
29,59917
32,142363
42,123630
51,46342
24,95015
35,46641
30,141699
37,117967
54,146138
65,21398
43,146388
32,142678
22,51112
29,117553
21,15133
61,29270
62,45716
37,16083
25,144976
23,16950
42,51037
49,145237
52,88101
61,116066
56,119281
54,66535
37,109804
34,43921
51,113535
45,63282
63,99285
32,60144
