impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
30.0,5.0,0.166666667,0.0,0,4.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0
165.0,1.0,0.006060606,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
427.0,10.0,0.023419204,0.0,4,4.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0
103.0,3.0,0.029126214,0.0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
705.0,20.0,0.028368794,0.0,1,11.0,2.0,0,0,4,0,0,0,0,0,0,93.0,2.0
201.0,7.0,0.034825871,0.0,1,2.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0
175.0,5.0,0.028571429,0.0,1,2.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0
163.0,10.0,0.061349693,0.0,0,2.0,1.0,1,0,2,0,0,0,0,0,0,37.0,4.0
280.0,21.0,0.075,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,19.0,19.0
73.0,2.0,0.02739726,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
138.0,4.0,0.028985507,0.0,0,2.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0
175.0,2.0,0.011428571,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
149.0,4.0,0.026845638,0.0,0,2.0,1.0,0,0,1,0,0,0,0,0,0,0.0,0.0
169.0,2.0,0.01183432,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0
221.0,3.0,0.013574661,0.0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0
767.0,13.0,0.016949153,0.0,0,4.0,3.0,0,1,5,0,0,0,0,0,0,0.0,0.0
845.0,13.0,0.015384615,0.0,0,9.0,2.0,0,0,2,0,0,0,0,0,0,0.0,0.0
48.0,1.0,0.020833333,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
274.0,1.0,0.003649635,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,34.0,0.0
240.0,2.0,0.008333333,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,44.0,0.0
1569.0,33.0,0.021032505,0.0,0,7.0,0.0,0,0,26,0,0,0,0,0,0,0.0,0.0
223.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
190.0,4.0,0.021052632,0.0,0,4.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
838.0,32.0,0.038186158,1.0,1,11.0,10.0,0,0,9,0,0,0,0,0,0,0.0,0.0
1239.0,16.0,0.01291364,0.0,0,8.0,0.0,0,1,7,0,0,0,0,0,0,0.0,0.0
342.0,13.0,0.038011696,0.0,1,2.0,0.0,0,0,8,0,0,0,0,0,0,67.0,2.0
500.0,3.0,0.006,0.0,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0
2371.0,196.0,0.082665542,2.0,3,33.0,5.0,5,0,26,0,0,0,0,0,0,122.0,122.0
67.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
2419.0,108.0,0.044646548,0.0,4,31.0,8.0,0,0,65,0,0,0,0,0,0,0.0,0.0
161.0,3.0,0.01863354,0.0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0
69.0,2.0,0.028985507,0.0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,18.0,0.0
24.0,1.0,0.041666667,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0
70.0,4.0,0.057142857,0.0,0,1.0,1.0,0,0,2,0,0,0,0,0,0,0.0,0.0
98.0,10.0,0.102040816,0.0,1,2.0,0.0,0,0,7,0,0,0,0,0,0,0.0,0.0
119.0,8.0,0.067226891,0.0,1,2.0,1.0,0,0,4,0,0,0,0,0,0,0.0,0.0
1406.0,237.0,0.1685633,4.0,3,28.0,6.0,4,0,29,0,0,0,0,0,0,163.0,163.0
41.0,1.0,0.024390244,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0
26.0,1.0,0.038461538,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
207.0,8.0,0.038647343,0.0,1,1.0,0.0,0,0,5,0,0,0,0,0,0,30.0,1.0
262.0,6.0,0.022900763,0.0,1,2.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0
166.0,5.0,0.030120482,0.0,0,3.0,0.0,0,0,1,0,0,0,0,0,0,19.0,1.0
841.0,21.0,0.024970273,0.0,2,3.0,0.0,0,0,16,0,0,0,0,0,0,0.0,0.0
223.0,2.0,0.00896861,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0
144.0,5.0,0.034722222,0.0,0,4.0,0.0,0,0,1,0,0,0,0,0,0,32.0,0.0
156.0,1.0,0.006410256,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
156.0,1.0,0.006410256,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
402.0,3.0,0.007462687,0.0,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0
254.0,1.0,0.003937008,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
1673.0,104.0,0.062163778,0.0,0,32.0,1.0,1,1,11,0,0,0,0,0,0,58.0,58.0
150.0,3.0,0.02,0.0,0,0.0,0.0,0,1,2,0,0,0,0,0,0,0.0,0.0
4489.0,463.0,0.103141011,1.0,8,58.0,9.0,2,3,115,0,0,0,0,0,0,267.0,267.0
250.0,14.0,0.056,0.0,1,5.0,0.0,0,0,3,0,0,0,0,0,0,38.0,5.0
75.0,1.0,0.013333333,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
174.0,5.0,0.028735632,0.0,0,2.0,0.0,0,0,2,0,0,0,0,0,0,49.0,1.0
585.0,5.0,0.008547009,0.0,0,5.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
67.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
85.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
148.0,9.0,0.060810811,0.0,0,0.0,1.0,0,0,8,0,0,0,0,0,0,0.0,0.0
199.0,2.0,0.010050251,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0
2958.0,311.0,0.105138607,0.0,5,42.0,5.0,2,2,70,0,0,0,0,0,0,185.0,185.0
492.0,8.0,0.016260163,0.0,0,4.0,0.0,0,0,3,0,0,0,0,0,0,173.0,1.0
1911.0,70.0,0.036630037,3.0,3,34.0,6.0,0,7,10,0,0,0,0,0,0,336.0,7.0
58.0,11.0,0.189655172,0.0,0,0.0,0.0,11,0,0,0,0,0,0,0,0,0.0,0.0
2191.0,42.0,0.019169329,2.0,2,6.0,1.0,0,3,28,0,0,0,0,0,0,0.0,0.0
982.0,31.0,0.031568228,0.0,2,18.0,2.0,0,0,9,0,0,0,0,0,0,0.0,0.0
108.0,1.0,0.009259259,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,15.0,0.0
208.0,8.0,0.038461538,0.0,0,2.0,2.0,0,3,1,0,0,0,0,0,0,0.0,0.0
142.0,9.0,0.063380282,0.0,0,2.0,0.0,0,0,7,0,0,0,0,0,0,0.0,0.0
153.0,1.0,0.006535948,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,21.0,0.0
269.0,5.0,0.018587361,0.0,0,4.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0
196.0,7.0,0.035714286,0.0,0,3.0,0.0,0,0,1,0,0,0,0,0,0,56.0,3.0
204.0,3.0,0.014705882,0.0,0,0.0,0.0,1,0,2,0,0,0,0,0,0,29.0,0.0
242.0,5.0,0.020661157,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,52.0,4.0
141.0,3.0,0.021276596,0.0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,22.0,0.0
32.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
112.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,8.0,0.0
143.0,4.0,0.027972028,0.0,1,0.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0
159.0,10.0,0.062893082,0.0,1,2.0,0.0,0,0,7,0,0,0,0,0,0,0.0,0.0
200.0,4.0,0.02,0.0,0,1.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0
198.0,10.0,0.050505051,0.0,0,4.0,1.0,0,0,3,0,0,0,0,0,0,70.0,2.0
353.0,10.0,0.028328612,0.0,1,5.0,1.0,0,0,3,0,0,0,0,0,0,0.0,0.0
199.0,5.0,0.025125628,0.0,0,3.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0
1459.0,126.0,0.086360521,1.0,2,33.0,3.0,0,1,5,0,0,0,0,0,0,81.0,81.0
168.0,21.0,0.125,0.0,1,3.0,0.0,17,0,0,0,0,0,0,0,0,0.0,0.0
601.0,9.0,0.014975042,1.0,0,8.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
183.0,4.0,0.021857923,0.0,0,2.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0
719.0,50.0,0.069541029,0.0,0,15.0,0.0,0,0,7,0,0,0,0,0,0,28.0,28.0
380.0,8.0,0.021052632,0.0,0,2.0,2.0,1,0,0,0,0,0,0,0,0,58.0,3.0
270.0,8.0,0.02962963,0.0,1,2.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0.0
507.0,4.0,0.007889546,0.0,0,1.0,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0
75.0,2.0,0.026666667,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,18.0,0.0
1350.0,114.0,0.084444444,5.0,3,14.0,3.0,14,0,19,0,0,0,0,0,0,56.0,56.0
143.0,3.0,0.020979021,0.0,1,1.0,0.0,0,0,1,0,0,0,0,0,0,38.0,0.0
110.0,6.0,0.054545455,0.0,1,1.0,4.0,0,0,0,0,0,0,0,0,0,0.0,0.0
656.0,9.0,0.013719512,0.0,1,1.0,2.0,0,0,5,0,0,0,0,0,0,0.0,0.0
1271.0,463.0,0.364280094,0.0,0,0.0,3.0,0,0,1,0,0,0,0,0,0,459.0,459.0
7435.0,919.0,0.123604573,1.0,20,61.0,6.0,1,6,262,0,0,0,0,0,0,562.0,562.0
63.0,1.0,0.015873016,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,11.0,0.0
69.0,6.0,0.086956522,0.0,0,2.0,1.0,0,0,3,0,0,0,0,0,0,0.0,0.0
74.0,5.0,0.067567568,0.0,0,2.0,1.0,0,0,2,0,0,0,0,0,0,0.0,0.0
104.0,2.0,0.019230769,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
154.0,5.0,0.032467532,0.0,2,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0
162.0,5.0,0.030864198,0.0,0,2.0,1.0,0,0,2,0,0,0,0,0,0,38.0,0.0
934.0,18.0,0.019271949,0.0,0,8.0,1.0,0,0,9,0,0,0,0,0,0,0.0,0.0
19.0,3.0,0.157894737,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0
381.0,7.0,0.018372703,0.0,1,3.0,0.0,0,0,1,0,0,0,0,0,0,62.0,2.0
148.0,4.0,0.027027027,0.0,1,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0
316.0,2.0,0.006329114,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,29.0,0.0
5048.0,206.0,0.040808241,1.0,13,47.0,11.0,0,0,134,0,0,0,0,0,0,0.0,0.0
1568.0,19.0,0.012117347,0.0,1,10.0,2.0,0,0,6,0,0,0,0,0,0,0.0,0.0
534.0,10.0,0.018726592,0.0,1,0.0,0.0,1,0,3,0,0,0,0,0,0,111.0,5.0
593.0,10.0,0.016863406,0.0,0,4.0,2.0,0,0,3,0,0,0,0,0,0,83.0,1.0
367.0,13.0,0.035422343,0.0,0,2.0,2.0,0,0,9,0,0,0,0,0,0,0.0,0.0
772.0,15.0,0.019430052,0.0,0,2.0,0.0,0,0,13,0,0,0,0,0,0,0.0,0.0
693.0,20.0,0.028860029,0.0,0,0.0,2.0,0,0,1,0,0,0,0,0,0,203.0,17.0
211.0,6.0,0.028436019,0.0,0,1.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0.0
201.0,4.0,0.019900498,0.0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,27.0,1.0
967.0,194.0,0.200620476,0.0,0,6.0,5.0,3,0,20,0,0,0,0,0,0,160.0,160.0
3054.0,62.0,0.020301244,0.0,9,16.0,0.0,0,1,36,0,0,0,0,0,0,0.0,0.0
30.0,5.0,0.166666667,0.0,0,1.0,0.0,0,0,3,0,0,0,0,0,0,5.0,1.0
376.0,8.0,0.021276596,0.0,0,0.0,0.0,0,0,8,0,0,0,0,0,0,0.0,0.0
1246.0,9.0,0.007223114,0.0,2,5.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0
211.0,2.0,0.009478673,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
90.0,1.0,0.011111111,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
406.0,5.0,0.012315271,0.0,0,0.0,0.0,2,0,3,0,0,0,0,0,0,0.0,0.0
1756.0,168.0,0.095671982,1.0,3,14.0,3.0,68,0,79,0,0,0,0,0,0,0.0,0.0
159.0,3.0,0.018867925,0.0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
630.0,3.0,0.004761905,0.0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0
773.0,65.0,0.084087969,0.0,1,6.0,0.0,2,0,4,0,0,0,0,0,0,52.0,52.0
47.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
209.0,5.0,0.023923445,0.0,1,2.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0
96.0,2.0,0.020833333,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,16.0,0.0
59.0,2.0,0.033898305,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
233.0,6.0,0.025751073,0.0,0,2.0,2.0,0,0,1,0,0,0,0,0,0,136.0,1.0
213.0,4.0,0.018779343,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,26.0,2.0
248.0,5.0,0.02016129,0.0,1,3.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0
765.0,11.0,0.014379085,0.0,3,1.0,0.0,0,0,7,0,0,0,0,0,0,0.0,0.0
46.0,6.0,0.130434783,0.0,0,1.0,0.0,5,0,0,0,0,0,0,0,0,0.0,0.0
